Date,Orders,CPI,FED FUNDS RATE,RETAIL SALES,U RATE,R GDP,H Total Sales,TCS,PPI,Housing Starts,Industrial Production
6/1/2021,-1.369311201,1.5694340752497806,-1.0510178944897355,-0.6211829934606387,1.018348461826092,1.552093386605875,-0.5651003841248995,-0.4988331620528523,-0.1810548096555058,0.34309788829665555,0.16104299833484162
7/1/2021,-0.980447479,0.42848846319420497,-1.0326728548768238,-0.45479469164082476,0.6593537044255894,0.286799864916303,0.06767774658585973,0.9794444036429999,0.016434208816971847,-0.6918203321391577,0.29974031747489654
8/1/2021,0.629266424,-0.2560789040391403,-1.0418453746832796,-0.12201808800119689,0.5157558014653882,0.286799864916303,-0.9826202290354644,1.3033056107413223,-0.2906260085527643,-0.05062099991262126,-0.023886760518564996
9/1/2021,-0.074218921,-0.10395282243173017,-1.0510178944897355,0.5435351192780589,0.228559995544986,0.286799864916303,0.3771623008872708,-0.16423093085447107,-1.0685589651198397,-0.19685944410463835,-0.48621115765208145
10/1/2021,1.004867828,1.315890605904097,-1.0510178944897355,0.29395266654833796,0.013163141104684601,1.552093386605875,-1.0459792716483518,-0.4822761843712283,0.14255925929738375,-0.03937188882092764,0.6695998351817098
11/1/2021,-0.717217341,0.45384281012877337,-1.0510178944897355,-0.20521223891110385,-0.2022337133356168,1.552093386605875,0.41209100386617026,0.31704763257726054,0.69759381975457,0.950549887248111,0.2535078777615449
12/1/2021,-1.476037021,-0.0025354346934568367,-1.0510178944897355,-2.368260162568685,-0.4176305677759185,1.552093386605875,0.9871961598908398,0.09078014367133223,0.3871894890022181,0.33184877720496186,-0.11635163994526831
1/1/2022,-0.321632848,1.3412449528386652,-1.0510178944897355,0.7931175720077798,-0.34583161629581793,-1.1050230089422264,1.132597039733235,2.5364558611771524,2.11031010518772,-0.7255676654142386,0.16104299833484162
2/1/2022,-1.563138193,1.5187253813806438,-1.0510178944897355,1.9578356847464775,-0.4894295192560191,-1.1050230089422264,0.050619542805467,1.1021173205165948,0.9608863596269049,0.6805712210474641,0.29974031747489654
3/1/2022,-0.131524682,2.608962299567083,-0.9409476568122652,-0.12201808800119689,-0.6330274222162199,-1.1050230089422264,-0.409139663847023,0.46853137152832103,0.29516262688355044,-0.45558899921359164,0.29974031747489654
4/1/2022,-1.467613656,0.6313232386707519,-0.8217048993283387,1.1258941756474077,-0.6330274222162199,-0.7254349524353547,-1.4992401149559302,2.689939884741526,0.15916214480110333,0.5118345546720598,0.29974031747489654
5/1/2022,-1.446734466,2.0004579731374426,-0.41811402784428026,-1.0371537480101736,-0.6330274222162199,-0.7254349524353547,0.22445076228185012,0.7410239250276155,0.16326138056043865,-1.5917492194746474,-0.07011920023191665
6/1/2022,-1.067817482,2.685025340370788,-0.014523156360221832,-1.1203478989200806,-0.6330274222162199,-0.7254349524353547,-1.4659360028132586,1.13755093366671,0.0009885238386148536,0.016873666637540474,-0.11635163994526831
7/1/2022,-1.565781696,-0.8138745365996439,0.41658527454320426,-0.038823937091289916,-0.7048263736963205,0.4133292170852603,-0.7421807852737383,2.449586357970419,0.2185716429591264,-1.490507219649405,0.20727543804819326
8/1/2022,-0.849302864,-0.8899375774033489,1.0127990619628362,0.3771468174582449,-0.5612284707361194,0.4133292170852603,1.226823308234452,0.9245962633636708,-1.6302817523422573,0.9955463316148855,-0.07011920023191665
9/1/2022,-1.315365825,-0.23072455710457193,1.2237670175113213,-1.8690952571092432,-0.7048263736963205,0.4133292170852603,-1.180820311055266,0.511058430954218,-0.01588895162027545,-0.39934344375512354,0.06857811890813831
10/1/2022,-1.249636699,0.25100803465222654,1.7007380474470268,1.5418649301969425,-0.5612284707361194,0.286799864916303,0.11885235792703795,-0.012411009615458872,-0.500530415712607,-0.3768452215717363,-0.023886760518564996
11/1/2022,-1.321593738,-1.042063659010759,2.3428144338989374,-1.0371537480101736,-0.6330274222162199,0.286799864916303,-0.42619786762741574,0.51529432778241,1.1862952924697838,-0.12936477755447662,-0.3012813987986749
12/1/2022,-1.747332083,-1.574504944636694,2.636335067705526,-1.4531245025597086,-0.7048263736963205,0.286799864916303,0.6898960368611378,0.39326015725592317,-1.2263501215019117,-0.45558899921359164,-0.48621115765208145
